order_id,customer_id,customer_name,customer_segment,order_status,item_id,item_name,item_price,total,ds
585880,2014,Jonathan Cobb,Standard,cancelled,ITM006,Webcam,437.82,437.82,2025-10-26
585880,2014,Jonathan Cobb,Standard,cancelled,ITM004,Monitor,91.33,529.15,2025-10-26
585880,2014,Jonathan Cobb,Standard,cancelled,ITM013,Router,40.48,569.63,2025-10-26
585880,2014,Jonathan Cobb,Standard,cancelled,ITM002,Mouse,305.6,875.23,2025-10-26
585880,2014,Jonathan Cobb,Standard,cancelled,ITM003,Keyboard,363.77,1239.0,2025-10-26
694531,9784,Melissa Sanchez,Budget,other,ITM009,Desk Lamp,56.74,56.74,2025-10-26
694531,9784,Melissa Sanchez,Budget,other,ITM006,Webcam,284.8,341.54,2025-10-26
694531,9784,Melissa Sanchez,Budget,other,ITM005,Headphones,14.83,356.37,2025-10-26
694531,9784,Melissa Sanchez,Budget,other,ITM014,Hard Drive,210.29,566.66,2025-10-26
694531,9784,Melissa Sanchez,Budget,other,ITM002,Mouse,154.33,720.99,2025-10-26
528993,7917,Charles Casey,Budget,shipped,ITM012,Speaker,182.98,182.98,2025-10-26
528993,7917,Charles Casey,Budget,shipped,ITM007,USB Cable,404.27,587.25,2025-10-26
528993,7917,Charles Casey,Budget,shipped,ITM011,Charger,378.04,965.29,2025-10-26
528993,7917,Charles Casey,Budget,shipped,ITM003,Keyboard,109.67,1074.96,2025-10-26
593828,7384,Elizabeth Yang,Standard,other,ITM001,Laptop,480.02,480.02,2025-10-26
593828,7384,Elizabeth Yang,Standard,other,ITM008,Desk Chair,421.75,901.77,2025-10-26
588940,7232,Lisa Powell,Standard,pending,ITM009,Desk Lamp,66.37,66.37,2025-10-26
588940,7232,Lisa Powell,Standard,pending,ITM010,Phone Case,80.07,146.44,2025-10-26
588940,7232,Lisa Powell,Standard,pending,ITM014,Hard Drive,85.55,231.99,2025-10-26
588940,7232,Lisa Powell,Standard,pending,ITM015,SSD,312.23,544.22,2025-10-26
853877,9909,Brandi Fernandez,Enterprise,cancelled,ITM001,Laptop,413.1,413.1,2025-10-26
853877,9909,Brandi Fernandez,Enterprise,cancelled,ITM007,USB Cable,293.15,706.25,2025-10-26
330988,4032,Ashley Garrison,Premium,cancelled,ITM002,Mouse,116.13,116.13,2025-10-26
330988,4032,Ashley Garrison,Premium,cancelled,ITM011,Charger,497.53,613.66,2025-10-26
271006,2771,Travis Sanchez,Budget,other,ITM015,SSD,38.49,38.49,2025-10-26
271006,2771,Travis Sanchez,Budget,other,ITM008,Desk Chair,102.81,141.3,2025-10-26
271006,2771,Travis Sanchez,Budget,other,ITM005,Headphones,448.15,589.45,2025-10-26
271006,2771,Travis Sanchez,Budget,other,ITM002,Mouse,322.59,912.04,2025-10-26
397940,3277,Gabriella Gilmore,Standard,other,ITM015,SSD,372.49,372.49,2025-10-26
397940,3277,Gabriella Gilmore,Standard,other,ITM011,Charger,162.53,535.02,2025-10-26
276489,7717,Cynthia Reyes,Budget,other,ITM011,Charger,99.31,99.31,2025-10-26
157430,6444,Angela Tyler,Enterprise,new,ITM002,Mouse,177.37,177.37,2025-10-26
157430,6444,Angela Tyler,Enterprise,new,ITM001,Laptop,221.54,398.91,2025-10-26
157430,6444,Angela Tyler,Enterprise,new,ITM004,Monitor,254.4,653.31,2025-10-26
157430,6444,Angela Tyler,Enterprise,new,ITM013,Router,35.33,688.64,2025-10-26
333699,5449,Stephen Lee,Budget,other,ITM005,Headphones,289.44,289.44,2025-10-26
333699,5449,Stephen Lee,Budget,other,ITM002,Mouse,83.35,372.79,2025-10-26
333699,5449,Stephen Lee,Budget,other,ITM013,Router,163.39,536.18,2025-10-26
658850,2538,Travis Chambers,Budget,new,ITM004,Monitor,430.18,430.18,2025-10-26
658850,2538,Travis Chambers,Budget,new,ITM006,Webcam,261.73,691.91,2025-10-26
753524,4025,Jennifer Dixon,Premium,other,ITM009,Desk Lamp,466.17,466.17,2025-10-26
753524,4025,Jennifer Dixon,Premium,other,ITM010,Phone Case,307.2,773.37,2025-10-26
753524,4025,Jennifer Dixon,Premium,other,ITM012,Speaker,311.28,1084.65,2025-10-26
544385,4536,Jacob Hunt,Standard,other,ITM015,SSD,348.42,348.42,2025-10-26
346206,6515,Tiffany Wilson,Budget,cancelled,ITM015,SSD,413.58,413.58,2025-10-26
618448,7994,Gloria Gentry,Enterprise,other,ITM011,Charger,392.83,392.83,2025-10-26
618448,7994,Gloria Gentry,Enterprise,other,ITM008,Desk Chair,332.71,725.54,2025-10-26
618448,7994,Gloria Gentry,Enterprise,other,ITM003,Keyboard,375.74,1101.28,2025-10-26
618448,7994,Gloria Gentry,Enterprise,other,ITM001,Laptop,462.67,1563.95,2025-10-26
618448,7994,Gloria Gentry,Enterprise,other,ITM002,Mouse,336.66,1900.61,2025-10-26
460235,7462,Mary Guerra,Budget,other,ITM008,Desk Chair,447.31,447.31,2025-10-26
460235,7462,Mary Guerra,Budget,other,ITM015,SSD,202.36,649.67,2025-10-26
460235,7462,Mary Guerra,Budget,other,ITM010,Phone Case,415.76,1065.43,2025-10-26
805168,3338,Anthony Doyle,Standard,shipped,ITM007,USB Cable,341.3,341.3,2025-10-26
805168,3338,Anthony Doyle,Standard,shipped,ITM005,Headphones,197.58,538.88,2025-10-26
805168,3338,Anthony Doyle,Standard,shipped,ITM014,Hard Drive,409.98,948.86,2025-10-26
102113,7290,Ashley Brown,Premium,new,ITM008,Desk Chair,148.52,148.52,2025-10-26
281814,4307,Betty Wagner,Premium,shipped,ITM009,Desk Lamp,150.48,150.48,2025-10-26
281814,4307,Betty Wagner,Premium,shipped,ITM002,Mouse,221.21,371.69,2025-10-26
281814,4307,Betty Wagner,Premium,shipped,ITM013,Router,88.03,459.72,2025-10-26
281814,4307,Betty Wagner,Premium,shipped,ITM007,USB Cable,70.24,529.96,2025-10-26
281814,4307,Betty Wagner,Premium,shipped,ITM006,Webcam,246.44,776.4,2025-10-26
391507,8514,Sara Stephens,Budget,shipped,ITM002,Mouse,377.7,377.7,2025-10-26
391507,8514,Sara Stephens,Budget,shipped,ITM001,Laptop,73.34,451.04,2025-10-26
391507,8514,Sara Stephens,Budget,shipped,ITM012,Speaker,360.54,811.58,2025-10-26
282618,1973,Courtney Wagner,Budget,new,ITM002,Mouse,102.28,102.28,2025-10-26
282618,1973,Courtney Wagner,Budget,new,ITM006,Webcam,78.4,180.68,2025-10-26
282618,1973,Courtney Wagner,Budget,new,ITM013,Router,392.16,572.84,2025-10-26
282618,1973,Courtney Wagner,Budget,new,ITM001,Laptop,73.49,646.33,2025-10-26
687198,6169,Troy Whitney,Budget,cancelled,ITM001,Laptop,362.2,362.2,2025-10-26
687198,6169,Troy Whitney,Budget,cancelled,ITM015,SSD,17.42,379.62,2025-10-26
687198,6169,Troy Whitney,Budget,cancelled,ITM006,Webcam,305.96,685.58,2025-10-26
572723,4378,Molly Kennedy,Standard,cancelled,ITM006,Webcam,391.1,391.1,2025-10-26
403997,3836,Jose Leonard,Standard,cancelled,ITM003,Keyboard,293.59,293.59,2025-10-26
403997,3836,Jose Leonard,Standard,cancelled,ITM001,Laptop,299.97,593.56,2025-10-26
729577,5046,Jennifer Patterson,Budget,pending,ITM002,Mouse,17.2,17.2,2025-10-26
729577,5046,Jennifer Patterson,Budget,pending,ITM007,USB Cable,350.65,367.85,2025-10-26
729577,5046,Jennifer Patterson,Budget,pending,ITM006,Webcam,167.46,535.31,2025-10-26
729577,5046,Jennifer Patterson,Budget,pending,ITM012,Speaker,457.47,992.78,2025-10-26
747025,4551,Ashley Hanson,Budget,pending,ITM013,Router,50.78,50.78,2025-10-26
747025,4551,Ashley Hanson,Budget,pending,ITM008,Desk Chair,182.98,233.76,2025-10-26
578962,3581,Cheryl Johnson,Budget,shipped,ITM005,Headphones,52.59,52.59,2025-10-26
578962,3581,Cheryl Johnson,Budget,shipped,ITM015,SSD,222.56,275.15,2025-10-26
578962,3581,Cheryl Johnson,Budget,shipped,ITM014,Hard Drive,468.8,743.95,2025-10-26
578962,3581,Cheryl Johnson,Budget,shipped,ITM013,Router,185.08,929.03,2025-10-26
794177,7155,Michael Kim,Budget,other,ITM011,Charger,220.0,220.0,2025-10-26
794177,7155,Michael Kim,Budget,other,ITM005,Headphones,413.32,633.32,2025-10-26
794177,7155,Michael Kim,Budget,other,ITM004,Monitor,214.11,847.43,2025-10-26
794177,7155,Michael Kim,Budget,other,ITM003,Keyboard,167.02,1014.45,2025-10-26
794177,7155,Michael Kim,Budget,other,ITM008,Desk Chair,205.04,1219.49,2025-10-26
678535,2343,Jack Prince,Budget,cancelled,ITM003,Keyboard,291.31,291.31,2025-10-26
678535,2343,Jack Prince,Budget,cancelled,ITM004,Monitor,485.28,776.59,2025-10-26
678535,2343,Jack Prince,Budget,cancelled,ITM007,USB Cable,245.24,1021.83,2025-10-26
678535,2343,Jack Prince,Budget,cancelled,ITM010,Phone Case,386.03,1407.86,2025-10-26
326490,4976,Tanya Mckinney,Budget,cancelled,ITM002,Mouse,65.54,65.54,2025-10-26
326490,4976,Tanya Mckinney,Budget,cancelled,ITM006,Webcam,139.8,205.34,2025-10-26
326490,4976,Tanya Mckinney,Budget,cancelled,ITM001,Laptop,281.78,487.12,2025-10-26
326490,4976,Tanya Mckinney,Budget,cancelled,ITM004,Monitor,351.23,838.35,2025-10-26
913310,9632,Richard Wood,Enterprise,other,ITM008,Desk Chair,440.94,440.94,2025-10-26
913310,9632,Richard Wood,Enterprise,other,ITM003,Keyboard,269.55,710.49,2025-10-26
553834,2153,Andrew Braun,Enterprise,new,ITM005,Headphones,331.2,331.2,2025-10-26
553834,2153,Andrew Braun,Enterprise,new,ITM015,SSD,301.88,633.08,2025-10-26
525574,6695,Logan Edwards,Premium,pending,ITM010,Phone Case,68.88,68.88,2025-10-26
525574,6695,Logan Edwards,Premium,pending,ITM002,Mouse,106.01,174.89,2025-10-26
525574,6695,Logan Edwards,Premium,pending,ITM007,USB Cable,317.16,492.05,2025-10-26
525574,6695,Logan Edwards,Premium,pending,ITM012,Speaker,49.49,541.54,2025-10-26
525574,6695,Logan Edwards,Premium,pending,ITM015,SSD,366.28,907.82,2025-10-26
805566,9156,Christina Brown,Enterprise,cancelled,ITM008,Desk Chair,17.27,17.27,2025-10-26
805566,9156,Christina Brown,Enterprise,cancelled,ITM015,SSD,461.54,478.81,2025-10-26
805566,9156,Christina Brown,Enterprise,cancelled,ITM011,Charger,23.7,502.51,2025-10-26
805566,9156,Christina Brown,Enterprise,cancelled,ITM009,Desk Lamp,158.17,660.68,2025-10-26
805566,9156,Christina Brown,Enterprise,cancelled,ITM014,Hard Drive,104.88,765.56,2025-10-26
187690,1708,Nicholas Salinas,Standard,other,ITM006,Webcam,195.98,195.98,2025-10-26
187690,1708,Nicholas Salinas,Standard,other,ITM005,Headphones,468.9,664.88,2025-10-26
187690,1708,Nicholas Salinas,Standard,other,ITM015,SSD,404.03,1068.91,2025-10-26
143004,7924,Kristin Sullivan,Standard,cancelled,ITM014,Hard Drive,97.16,97.16,2025-10-26
569725,1718,Allison Mcdaniel,Enterprise,cancelled,ITM011,Charger,264.54,264.54,2025-10-26
946329,5454,Edward Miller,Enterprise,pending,ITM009,Desk Lamp,281.94,281.94,2025-10-26
946329,5454,Edward Miller,Enterprise,pending,ITM002,Mouse,145.5,427.44,2025-10-26
946329,5454,Edward Miller,Enterprise,pending,ITM010,Phone Case,324.78,752.22,2025-10-26
131294,6789,Grant Walker,Enterprise,new,ITM010,Phone Case,412.55,412.55,2025-10-26
131294,6789,Grant Walker,Enterprise,new,ITM003,Keyboard,318.39,730.94,2025-10-26
898620,9324,Mary Harrison,Standard,cancelled,ITM012,Speaker,451.77,451.77,2025-10-26
898620,9324,Mary Harrison,Standard,cancelled,ITM007,USB Cable,264.18,715.95,2025-10-26
898620,9324,Mary Harrison,Standard,cancelled,ITM011,Charger,225.49,941.44,2025-10-26
487976,5796,Mikayla Mccormick,Standard,other,ITM012,Speaker,184.56,184.56,2025-10-26
487976,5796,Mikayla Mccormick,Standard,other,ITM014,Hard Drive,224.07,408.63,2025-10-26
487976,5796,Mikayla Mccormick,Standard,other,ITM002,Mouse,144.75,553.38,2025-10-26
866010,8574,Rachel Lambert,Premium,cancelled,ITM002,Mouse,121.09,121.09,2025-10-26
866010,8574,Rachel Lambert,Premium,cancelled,ITM005,Headphones,245.85,366.94,2025-10-26
173501,6693,Charlotte Gonzalez,Budget,new,ITM015,SSD,182.68,182.68,2025-10-26
173501,6693,Charlotte Gonzalez,Budget,new,ITM012,Speaker,190.96,373.64,2025-10-26
173501,6693,Charlotte Gonzalez,Budget,new,ITM009,Desk Lamp,147.13,520.77,2025-10-26
173501,6693,Charlotte Gonzalez,Budget,new,ITM011,Charger,54.15,574.92,2025-10-26
173501,6693,Charlotte Gonzalez,Budget,new,ITM007,USB Cable,496.2,1071.12,2025-10-26
371919,8768,Rhonda Hill,Premium,other,ITM005,Headphones,57.68,57.68,2025-10-26
371919,8768,Rhonda Hill,Premium,other,ITM013,Router,142.85,200.53,2025-10-26
371919,8768,Rhonda Hill,Premium,other,ITM008,Desk Chair,319.15,519.68,2025-10-26
371919,8768,Rhonda Hill,Premium,other,ITM006,Webcam,363.5,883.18,2025-10-26
371919,8768,Rhonda Hill,Premium,other,ITM007,USB Cable,226.73,1109.91,2025-10-26
818722,4860,Christopher Wright,Enterprise,cancelled,ITM001,Laptop,246.44,246.44,2025-10-26
818722,4860,Christopher Wright,Enterprise,cancelled,ITM007,USB Cable,30.65,277.09,2025-10-26
818722,4860,Christopher Wright,Enterprise,cancelled,ITM011,Charger,191.73,468.82,2025-10-26
818722,4860,Christopher Wright,Enterprise,cancelled,ITM008,Desk Chair,410.95,879.77,2025-10-26
309150,6665,David Black,Standard,cancelled,ITM012,Speaker,116.76,116.76,2025-10-26
309150,6665,David Black,Standard,cancelled,ITM004,Monitor,365.9,482.66,2025-10-26
309150,6665,David Black,Standard,cancelled,ITM011,Charger,254.03,736.69,2025-10-26
309150,6665,David Black,Standard,cancelled,ITM015,SSD,32.21,768.9,2025-10-26
309150,6665,David Black,Standard,cancelled,ITM009,Desk Lamp,42.24,811.14,2025-10-26
135083,1317,Darryl Taylor,Budget,shipped,ITM007,USB Cable,234.55,234.55,2025-10-26
135083,1317,Darryl Taylor,Budget,shipped,ITM004,Monitor,170.11,404.66,2025-10-26
135083,1317,Darryl Taylor,Budget,shipped,ITM008,Desk Chair,464.24,868.9,2025-10-26
135083,1317,Darryl Taylor,Budget,shipped,ITM003,Keyboard,286.72,1155.62,2025-10-26
135083,1317,Darryl Taylor,Budget,shipped,ITM013,Router,497.62,1653.24,2025-10-26
839317,4285,Brian Richard,Budget,shipped,ITM011,Charger,296.29,296.29,2025-10-26
329917,2761,Cameron Richardson,Budget,pending,ITM012,Speaker,327.95,327.95,2025-10-26
329917,2761,Cameron Richardson,Budget,pending,ITM011,Charger,466.39,794.34,2025-10-26
266044,8411,Sara Abbott,Standard,other,ITM011,Charger,178.9,178.9,2025-10-26
266044,8411,Sara Abbott,Standard,other,ITM009,Desk Lamp,171.18,350.08,2025-10-26
266044,8411,Sara Abbott,Standard,other,ITM003,Keyboard,435.81,785.89,2025-10-26
266044,8411,Sara Abbott,Standard,other,ITM005,Headphones,404.4,1190.29,2025-10-26
889881,4062,Jessica Cummings,Premium,cancelled,ITM013,Router,312.36,312.36,2025-10-26
889881,4062,Jessica Cummings,Premium,cancelled,ITM005,Headphones,293.04,605.4,2025-10-26
889881,4062,Jessica Cummings,Premium,cancelled,ITM010,Phone Case,38.81,644.21,2025-10-26
889881,4062,Jessica Cummings,Premium,cancelled,ITM008,Desk Chair,49.99,694.2,2025-10-26
889881,4062,Jessica Cummings,Premium,cancelled,ITM007,USB Cable,179.37,873.57,2025-10-26
241722,1635,Alexandra Watson,Premium,other,ITM007,USB Cable,438.37,438.37,2025-10-26
241722,1635,Alexandra Watson,Premium,other,ITM010,Phone Case,278.47,716.84,2025-10-26
241722,1635,Alexandra Watson,Premium,other,ITM004,Monitor,362.27,1079.11,2025-10-26
241722,1635,Alexandra Watson,Premium,other,ITM001,Laptop,23.43,1102.54,2025-10-26
565086,9665,Wesley Klein,Enterprise,new,ITM002,Mouse,300.01,300.01,2025-10-26
565086,9665,Wesley Klein,Enterprise,new,ITM003,Keyboard,389.58,689.59,2025-10-26
271521,2855,Jennifer Hoffman,Budget,pending,ITM005,Headphones,239.07,239.07,2025-10-26
271521,2855,Jennifer Hoffman,Budget,pending,ITM012,Speaker,405.46,644.53,2025-10-26
271521,2855,Jennifer Hoffman,Budget,pending,ITM013,Router,231.42,875.95,2025-10-26
271521,2855,Jennifer Hoffman,Budget,pending,ITM010,Phone Case,199.67,1075.62,2025-10-26
271521,2855,Jennifer Hoffman,Budget,pending,ITM004,Monitor,71.5,1147.12,2025-10-26
496717,4445,Dawn Smith,Budget,shipped,ITM003,Keyboard,239.9,239.9,2025-10-26
100550,4458,Tracy Macias,Standard,new,ITM008,Desk Chair,230.39,230.39,2025-10-26
319419,9398,Michael Valdez,Enterprise,other,ITM002,Mouse,275.86,275.86,2025-10-26
319419,9398,Michael Valdez,Enterprise,other,ITM013,Router,220.48,496.34,2025-10-26
748455,1765,Brian Suarez,Standard,cancelled,ITM014,Hard Drive,155.7,155.7,2025-10-26
748455,1765,Brian Suarez,Standard,cancelled,ITM011,Charger,396.79,552.49,2025-10-26
748455,1765,Brian Suarez,Standard,cancelled,ITM007,USB Cable,452.92,1005.41,2025-10-26
748455,1765,Brian Suarez,Standard,cancelled,ITM009,Desk Lamp,376.49,1381.9,2025-10-26
211072,4158,Anita Walker,Enterprise,new,ITM011,Charger,111.96,111.96,2025-10-26
440445,6815,Randall Salinas,Standard,new,ITM013,Router,53.51,53.51,2025-10-26
440445,6815,Randall Salinas,Standard,new,ITM014,Hard Drive,381.04,434.55,2025-10-26
440445,6815,Randall Salinas,Standard,new,ITM009,Desk Lamp,156.52,591.07,2025-10-26
444175,1113,Kyle Carlson,Premium,new,ITM015,SSD,381.31,381.31,2025-10-26
444175,1113,Kyle Carlson,Premium,new,ITM003,Keyboard,268.34,649.65,2025-10-26
444175,1113,Kyle Carlson,Premium,new,ITM007,USB Cable,41.66,691.31,2025-10-26
444175,1113,Kyle Carlson,Premium,new,ITM001,Laptop,493.17,1184.48,2025-10-26
664973,5333,David Hernandez,Standard,pending,ITM003,Keyboard,141.18,141.18,2025-10-26
664973,5333,David Hernandez,Standard,pending,ITM008,Desk Chair,297.18,438.36,2025-10-26
664973,5333,David Hernandez,Standard,pending,ITM006,Webcam,151.5,589.86,2025-10-26
664973,5333,David Hernandez,Standard,pending,ITM011,Charger,391.29,981.15,2025-10-26
701481,5472,Melinda Williams,Budget,shipped,ITM012,Speaker,293.78,293.78,2025-10-26
701481,5472,Melinda Williams,Budget,shipped,ITM003,Keyboard,247.3,541.08,2025-10-26
701481,5472,Melinda Williams,Budget,shipped,ITM013,Router,118.0,659.08,2025-10-26
701481,5472,Melinda Williams,Budget,shipped,ITM006,Webcam,137.23,796.31,2025-10-26
701481,5472,Melinda Williams,Budget,shipped,ITM007,USB Cable,308.85,1105.16,2025-10-26
442715,4769,Elizabeth Jones,Enterprise,cancelled,ITM003,Keyboard,47.25,47.25,2025-10-26
442715,4769,Elizabeth Jones,Enterprise,cancelled,ITM015,SSD,137.29,184.54,2025-10-26
961971,2358,Tasha Morales,Enterprise,shipped,ITM014,Hard Drive,100.05,100.05,2025-10-26
961971,2358,Tasha Morales,Enterprise,shipped,ITM005,Headphones,239.32,339.37,2025-10-26
961971,2358,Tasha Morales,Enterprise,shipped,ITM002,Mouse,286.87,626.24,2025-10-26
961971,2358,Tasha Morales,Enterprise,shipped,ITM012,Speaker,327.3,953.54,2025-10-26
699182,4901,Kenneth Young,Standard,pending,ITM014,Hard Drive,421.62,421.62,2025-10-26
473465,5178,Derek Taylor,Budget,new,ITM013,Router,326.09,326.09,2025-10-26
796847,7254,Christopher Smith,Premium,new,ITM005,Headphones,71.15,71.15,2025-10-26
796847,7254,Christopher Smith,Premium,new,ITM013,Router,48.65,119.8,2025-10-26
796847,7254,Christopher Smith,Premium,new,ITM008,Desk Chair,300.05,419.85,2025-10-26
796847,7254,Christopher Smith,Premium,new,ITM006,Webcam,44.86,464.71,2025-10-26
796847,7254,Christopher Smith,Premium,new,ITM012,Speaker,447.32,912.03,2025-10-26
369075,4053,Roger Guerrero,Budget,other,ITM006,Webcam,43.09,43.09,2025-10-26
369075,4053,Roger Guerrero,Budget,other,ITM001,Laptop,105.88,148.97,2025-10-26
712893,5556,Jasmin Hill,Enterprise,pending,ITM012,Speaker,129.23,129.23,2025-10-26
712893,5556,Jasmin Hill,Enterprise,pending,ITM001,Laptop,112.34,241.57,2025-10-26
518096,6633,Michael Hernandez,Budget,cancelled,ITM001,Laptop,330.49,330.49,2025-10-26
518096,6633,Michael Hernandez,Budget,cancelled,ITM011,Charger,345.69,676.18,2025-10-26
596983,2356,Donald Armstrong,Budget,pending,ITM010,Phone Case,153.37,153.37,2025-10-26
596983,2356,Donald Armstrong,Budget,pending,ITM006,Webcam,118.89,272.26,2025-10-26
596983,2356,Donald Armstrong,Budget,pending,ITM002,Mouse,457.66,729.92,2025-10-26
596983,2356,Donald Armstrong,Budget,pending,ITM013,Router,430.19,1160.11,2025-10-26
864915,8928,Dr. Mark Phillips,Budget,other,ITM013,Router,78.66,78.66,2025-10-26
864915,8928,Dr. Mark Phillips,Budget,other,ITM014,Hard Drive,158.82,237.48,2025-10-26
864915,8928,Dr. Mark Phillips,Budget,other,ITM006,Webcam,353.55,591.03,2025-10-26
801182,6039,Abigail Cruz,Budget,new,ITM010,Phone Case,241.98,241.98,2025-10-26
206097,8899,Sabrina Jackson,Enterprise,shipped,ITM006,Webcam,254.71,254.71,2025-10-26
206097,8899,Sabrina Jackson,Enterprise,shipped,ITM011,Charger,62.42,317.13,2025-10-26
206097,8899,Sabrina Jackson,Enterprise,shipped,ITM013,Router,266.72,583.85,2025-10-26
206097,8899,Sabrina Jackson,Enterprise,shipped,ITM005,Headphones,350.45,934.3,2025-10-26
790013,3446,Clayton James,Enterprise,cancelled,ITM002,Mouse,292.24,292.24,2025-10-26
790013,3446,Clayton James,Enterprise,cancelled,ITM003,Keyboard,383.7,675.94,2025-10-26
790013,3446,Clayton James,Enterprise,cancelled,ITM011,Charger,425.06,1101.0,2025-10-26
790013,3446,Clayton James,Enterprise,cancelled,ITM006,Webcam,220.36,1321.36,2025-10-26
790013,3446,Clayton James,Enterprise,cancelled,ITM008,Desk Chair,38.26,1359.62,2025-10-26
851798,9173,Ernest Prince,Standard,pending,ITM006,Webcam,438.31,438.31,2025-10-26
851798,9173,Ernest Prince,Standard,pending,ITM007,USB Cable,210.24,648.55,2025-10-26
851798,9173,Ernest Prince,Standard,pending,ITM014,Hard Drive,111.74,760.29,2025-10-26
851798,9173,Ernest Prince,Standard,pending,ITM004,Monitor,200.81,961.1,2025-10-26
908709,5993,Anthony Meyer,Premium,other,ITM003,Keyboard,343.04,343.04,2025-10-26
908709,5993,Anthony Meyer,Premium,other,ITM009,Desk Lamp,381.35,724.39,2025-10-26
908709,5993,Anthony Meyer,Premium,other,ITM006,Webcam,238.52,962.91,2025-10-26
870068,1024,Andrea Jones,Premium,shipped,ITM010,Phone Case,20.29,20.29,2025-10-26
870068,1024,Andrea Jones,Premium,shipped,ITM005,Headphones,286.07,306.36,2025-10-26
870068,1024,Andrea Jones,Premium,shipped,ITM006,Webcam,126.77,433.13,2025-10-26
434748,8915,Jennifer Robertson,Premium,shipped,ITM013,Router,325.9,325.9,2025-10-26
