order_id,customer_id,customer_name,customer_segment,order_status,item_id,item_name,item_price,total,ds
893798,6548,Matthew Reyes,Standard,new,ITM002,Mouse,465.39,465.39,2025-10-28
893798,6548,Matthew Reyes,Standard,new,ITM012,Speaker,225.24,690.63,2025-10-28
893798,6548,Matthew Reyes,Standard,new,ITM008,Desk Chair,433.83,1124.46,2025-10-28
893798,6548,Matthew Reyes,Standard,new,ITM007,USB Cable,428.27,1552.73,2025-10-28
893798,6548,Matthew Reyes,Standard,new,ITM006,Webcam,391.69,1944.42,2025-10-28
346336,7215,Angel Aguilar,Budget,shipped,ITM002,Mouse,196.63,196.63,2025-10-28
550298,1078,Marvin Nelson DDS,Budget,cancelled,ITM009,Desk Lamp,440.03,440.03,2025-10-28
134475,3969,Wesley Mckenzie,Standard,other,ITM013,Router,174.62,174.62,2025-10-28
928872,7597,Timothy Rogers,Premium,cancelled,ITM002,Mouse,368.55,368.55,2025-10-28
928872,7597,Timothy Rogers,Premium,cancelled,ITM014,Hard Drive,304.36,672.91,2025-10-28
928872,7597,Timothy Rogers,Premium,cancelled,ITM003,Keyboard,463.99,1136.9,2025-10-28
928872,7597,Timothy Rogers,Premium,cancelled,ITM015,SSD,287.84,1424.74,2025-10-28
875331,7993,Kathy Richards,Enterprise,cancelled,ITM012,Speaker,441.76,441.76,2025-10-28
467302,9369,Courtney Graham,Budget,shipped,ITM005,Headphones,219.91,219.91,2025-10-28
756324,2344,Samantha Warner,Enterprise,pending,ITM007,USB Cable,478.53,478.53,2025-10-28
756324,2344,Samantha Warner,Enterprise,pending,ITM011,Charger,57.28,535.81,2025-10-28
756324,2344,Samantha Warner,Enterprise,pending,ITM013,Router,124.23,660.04,2025-10-28
396520,3382,Annette Woodward,Budget,new,ITM010,Phone Case,120.16,120.16,2025-10-28
396520,3382,Annette Woodward,Budget,new,ITM007,USB Cable,13.07,133.23,2025-10-28
396520,3382,Annette Woodward,Budget,new,ITM015,SSD,106.57,239.8,2025-10-28
396520,3382,Annette Woodward,Budget,new,ITM006,Webcam,43.72,283.52,2025-10-28
389648,7549,Emily Doyle,Budget,cancelled,ITM010,Phone Case,467.77,467.77,2025-10-28
389648,7549,Emily Doyle,Budget,cancelled,ITM015,SSD,384.42,852.19,2025-10-28
389648,7549,Emily Doyle,Budget,cancelled,ITM001,Laptop,136.53,988.72,2025-10-28
389648,7549,Emily Doyle,Budget,cancelled,ITM003,Keyboard,308.38,1297.1,2025-10-28
270718,5749,Gina Diaz,Standard,shipped,ITM003,Keyboard,485.53,485.53,2025-10-28
270718,5749,Gina Diaz,Standard,shipped,ITM006,Webcam,382.21,867.74,2025-10-28
270718,5749,Gina Diaz,Standard,shipped,ITM015,SSD,435.03,1302.77,2025-10-28
270718,5749,Gina Diaz,Standard,shipped,ITM012,Speaker,257.44,1560.21,2025-10-28
270718,5749,Gina Diaz,Standard,shipped,ITM008,Desk Chair,113.16,1673.37,2025-10-28
931299,2101,Derek Craig,Standard,shipped,ITM012,Speaker,24.42,24.42,2025-10-28
931299,2101,Derek Craig,Standard,shipped,ITM007,USB Cable,248.76,273.18,2025-10-28
931299,2101,Derek Craig,Standard,shipped,ITM014,Hard Drive,129.62,402.8,2025-10-28
557471,6459,Lisa Jackson,Budget,pending,ITM004,Monitor,311.89,311.89,2025-10-28
557471,6459,Lisa Jackson,Budget,pending,ITM009,Desk Lamp,125.35,437.24,2025-10-28
557471,6459,Lisa Jackson,Budget,pending,ITM013,Router,61.92,499.16,2025-10-28
557471,6459,Lisa Jackson,Budget,pending,ITM003,Keyboard,301.37,800.53,2025-10-28
557471,6459,Lisa Jackson,Budget,pending,ITM014,Hard Drive,94.88,895.41,2025-10-28
110873,6408,Raymond Green,Enterprise,pending,ITM009,Desk Lamp,105.3,105.3,2025-10-28
671958,2791,Rebecca Santiago,Enterprise,shipped,ITM006,Webcam,149.19,149.19,2025-10-28
397881,1131,Alexander Hunter,Premium,shipped,ITM014,Hard Drive,302.91,302.91,2025-10-28
397881,1131,Alexander Hunter,Premium,shipped,ITM004,Monitor,305.56,608.47,2025-10-28
397881,1131,Alexander Hunter,Premium,shipped,ITM009,Desk Lamp,285.96,894.43,2025-10-28
397881,1131,Alexander Hunter,Premium,shipped,ITM006,Webcam,204.06,1098.49,2025-10-28
883700,9372,Holly Pollard,Enterprise,pending,ITM010,Phone Case,74.02,74.02,2025-10-28
883700,9372,Holly Pollard,Enterprise,pending,ITM005,Headphones,108.06,182.08,2025-10-28
883700,9372,Holly Pollard,Enterprise,pending,ITM003,Keyboard,434.29,616.37,2025-10-28
473199,4186,Benjamin Bradshaw,Premium,pending,ITM013,Router,191.86,191.86,2025-10-28
473199,4186,Benjamin Bradshaw,Premium,pending,ITM002,Mouse,272.98,464.84,2025-10-28
473199,4186,Benjamin Bradshaw,Premium,pending,ITM011,Charger,40.2,505.04,2025-10-28
119968,7644,Terry Hartman,Standard,shipped,ITM011,Charger,342.39,342.39,2025-10-28
119968,7644,Terry Hartman,Standard,shipped,ITM009,Desk Lamp,394.82,737.21,2025-10-28
119968,7644,Terry Hartman,Standard,shipped,ITM002,Mouse,326.17,1063.38,2025-10-28
119968,7644,Terry Hartman,Standard,shipped,ITM003,Keyboard,223.57,1286.95,2025-10-28
119968,7644,Terry Hartman,Standard,shipped,ITM014,Hard Drive,308.25,1595.2,2025-10-28
692202,1780,Crystal Barnes,Budget,pending,ITM013,Router,409.65,409.65,2025-10-28
692202,1780,Crystal Barnes,Budget,pending,ITM015,SSD,240.67,650.32,2025-10-28
692202,1780,Crystal Barnes,Budget,pending,ITM004,Monitor,137.66,787.98,2025-10-28
692202,1780,Crystal Barnes,Budget,pending,ITM008,Desk Chair,242.5,1030.48,2025-10-28
730058,8062,Steven Anderson,Budget,new,ITM002,Mouse,28.44,28.44,2025-10-28
730058,8062,Steven Anderson,Budget,new,ITM009,Desk Lamp,420.25,448.69,2025-10-28
730058,8062,Steven Anderson,Budget,new,ITM015,SSD,236.46,685.15,2025-10-28
600556,7399,James Mccoy,Standard,cancelled,ITM011,Charger,392.88,392.88,2025-10-28
600556,7399,James Mccoy,Standard,cancelled,ITM007,USB Cable,133.61,526.49,2025-10-28
600556,7399,James Mccoy,Standard,cancelled,ITM006,Webcam,88.37,614.86,2025-10-28
600556,7399,James Mccoy,Standard,cancelled,ITM002,Mouse,206.7,821.56,2025-10-28
600556,7399,James Mccoy,Standard,cancelled,ITM015,SSD,498.14,1319.7,2025-10-28
396618,4130,Douglas Gonzalez,Enterprise,shipped,ITM015,SSD,335.4,335.4,2025-10-28
396618,4130,Douglas Gonzalez,Enterprise,shipped,ITM006,Webcam,364.41,699.81,2025-10-28
396618,4130,Douglas Gonzalez,Enterprise,shipped,ITM007,USB Cable,136.1,835.91,2025-10-28
396618,4130,Douglas Gonzalez,Enterprise,shipped,ITM012,Speaker,58.83,894.74,2025-10-28
105048,9791,Jesus Kirk,Enterprise,shipped,ITM008,Desk Chair,171.23,171.23,2025-10-28
105048,9791,Jesus Kirk,Enterprise,shipped,ITM013,Router,151.99,323.22,2025-10-28
755475,3025,Gail Smith,Enterprise,cancelled,ITM010,Phone Case,303.25,303.25,2025-10-28
354027,2333,Melissa Skinner,Enterprise,pending,ITM009,Desk Lamp,228.03,228.03,2025-10-28
354027,2333,Melissa Skinner,Enterprise,pending,ITM015,SSD,374.67,602.7,2025-10-28
338820,2424,Emily Watts,Premium,new,ITM015,SSD,253.11,253.11,2025-10-28
338820,2424,Emily Watts,Premium,new,ITM005,Headphones,370.97,624.08,2025-10-28
338820,2424,Emily Watts,Premium,new,ITM011,Charger,298.1,922.18,2025-10-28
338820,2424,Emily Watts,Premium,new,ITM002,Mouse,444.05,1366.23,2025-10-28
338820,2424,Emily Watts,Premium,new,ITM013,Router,465.55,1831.78,2025-10-28
656558,6530,Timothy Michael,Premium,shipped,ITM006,Webcam,385.67,385.67,2025-10-28
656558,6530,Timothy Michael,Premium,shipped,ITM007,USB Cable,145.5,531.17,2025-10-28
656558,6530,Timothy Michael,Premium,shipped,ITM005,Headphones,157.76,688.93,2025-10-28
656558,6530,Timothy Michael,Premium,shipped,ITM011,Charger,486.47,1175.4,2025-10-28
971785,2857,Erica Waters,Standard,new,ITM008,Desk Chair,255.71,255.71,2025-10-28
364245,1679,Joseph Weeks,Enterprise,cancelled,ITM005,Headphones,498.66,498.66,2025-10-28
364245,1679,Joseph Weeks,Enterprise,cancelled,ITM002,Mouse,402.46,901.12,2025-10-28
364245,1679,Joseph Weeks,Enterprise,cancelled,ITM013,Router,204.07,1105.19,2025-10-28
157650,8672,Robert Williams,Standard,shipped,ITM015,SSD,10.11,10.11,2025-10-28
157650,8672,Robert Williams,Standard,shipped,ITM002,Mouse,181.83,191.94,2025-10-28
157650,8672,Robert Williams,Standard,shipped,ITM013,Router,64.75,256.69,2025-10-28
157650,8672,Robert Williams,Standard,shipped,ITM004,Monitor,460.2,716.89,2025-10-28
609386,5659,Mary Doyle,Premium,pending,ITM008,Desk Chair,299.54,299.54,2025-10-28
609386,5659,Mary Doyle,Premium,pending,ITM015,SSD,24.73,324.27,2025-10-28
609386,5659,Mary Doyle,Premium,pending,ITM004,Monitor,439.48,763.75,2025-10-28
609386,5659,Mary Doyle,Premium,pending,ITM014,Hard Drive,99.29,863.04,2025-10-28
609386,5659,Mary Doyle,Premium,pending,ITM006,Webcam,103.56,966.6,2025-10-28
671703,9479,Morgan Taylor,Standard,cancelled,ITM006,Webcam,478.45,478.45,2025-10-28
671703,9479,Morgan Taylor,Standard,cancelled,ITM004,Monitor,203.61,682.06,2025-10-28
671703,9479,Morgan Taylor,Standard,cancelled,ITM012,Speaker,267.66,949.72,2025-10-28
671703,9479,Morgan Taylor,Standard,cancelled,ITM003,Keyboard,309.07,1258.79,2025-10-28
671703,9479,Morgan Taylor,Standard,cancelled,ITM001,Laptop,209.59,1468.38,2025-10-28
261536,4943,Brian Owens,Standard,new,ITM015,SSD,368.24,368.24,2025-10-28
261536,4943,Brian Owens,Standard,new,ITM010,Phone Case,106.8,475.04,2025-10-28
261536,4943,Brian Owens,Standard,new,ITM013,Router,257.34,732.38,2025-10-28
756803,3800,Nancy Cook,Premium,new,ITM006,Webcam,423.06,423.06,2025-10-28
756803,3800,Nancy Cook,Premium,new,ITM015,SSD,57.2,480.26,2025-10-28
756803,3800,Nancy Cook,Premium,new,ITM010,Phone Case,12.5,492.76,2025-10-28
756803,3800,Nancy Cook,Premium,new,ITM001,Laptop,360.69,853.45,2025-10-28
756803,3800,Nancy Cook,Premium,new,ITM012,Speaker,247.18,1100.63,2025-10-28
933209,9075,Timothy Hale,Premium,pending,ITM009,Desk Lamp,260.43,260.43,2025-10-28
933209,9075,Timothy Hale,Premium,pending,ITM006,Webcam,316.2,576.63,2025-10-28
869675,8250,Anthony Evans,Premium,other,ITM009,Desk Lamp,409.38,409.38,2025-10-28
869675,8250,Anthony Evans,Premium,other,ITM005,Headphones,355.09,764.47,2025-10-28
869675,8250,Anthony Evans,Premium,other,ITM012,Speaker,175.35,939.82,2025-10-28
807882,9565,Mark Garcia,Standard,shipped,ITM002,Mouse,313.16,313.16,2025-10-28
807882,9565,Mark Garcia,Standard,shipped,ITM015,SSD,102.25,415.41,2025-10-28
807882,9565,Mark Garcia,Standard,shipped,ITM006,Webcam,95.83,511.24,2025-10-28
807882,9565,Mark Garcia,Standard,shipped,ITM011,Charger,409.5,920.74,2025-10-28
807882,9565,Mark Garcia,Standard,shipped,ITM008,Desk Chair,39.47,960.21,2025-10-28
962313,4904,Alicia Myers,Budget,new,ITM012,Speaker,280.61,280.61,2025-10-28
962313,4904,Alicia Myers,Budget,new,ITM008,Desk Chair,10.04,290.65,2025-10-28
962313,4904,Alicia Myers,Budget,new,ITM003,Keyboard,285.43,576.08,2025-10-28
962313,4904,Alicia Myers,Budget,new,ITM010,Phone Case,219.34,795.42,2025-10-28
962313,4904,Alicia Myers,Budget,new,ITM011,Charger,487.75,1283.17,2025-10-28
336887,6233,Brian Murphy,Standard,pending,ITM004,Monitor,135.77,135.77,2025-10-28
120384,2892,Allison Norton,Enterprise,other,ITM001,Laptop,331.27,331.27,2025-10-28
120384,2892,Allison Norton,Enterprise,other,ITM014,Hard Drive,46.23,377.5,2025-10-28
120384,2892,Allison Norton,Enterprise,other,ITM006,Webcam,56.58,434.08,2025-10-28
120384,2892,Allison Norton,Enterprise,other,ITM003,Keyboard,491.47,925.55,2025-10-28
120384,2892,Allison Norton,Enterprise,other,ITM011,Charger,392.5,1318.05,2025-10-28
285368,5904,Natalie Dixon,Premium,pending,ITM014,Hard Drive,250.67,250.67,2025-10-28
285368,5904,Natalie Dixon,Premium,pending,ITM003,Keyboard,413.82,664.49,2025-10-28
285368,5904,Natalie Dixon,Premium,pending,ITM012,Speaker,428.36,1092.85,2025-10-28
973638,6047,Linda Morgan,Enterprise,cancelled,ITM013,Router,205.0,205.0,2025-10-28
965024,9181,Jerry Mitchell,Standard,new,ITM012,Speaker,192.2,192.2,2025-10-28
965024,9181,Jerry Mitchell,Standard,new,ITM010,Phone Case,380.1,572.3,2025-10-28
965024,9181,Jerry Mitchell,Standard,new,ITM005,Headphones,10.48,582.78,2025-10-28
965024,9181,Jerry Mitchell,Standard,new,ITM015,SSD,286.23,869.01,2025-10-28
965024,9181,Jerry Mitchell,Standard,new,ITM008,Desk Chair,230.46,1099.47,2025-10-28
945431,7420,Andrea Richardson,Budget,pending,ITM008,Desk Chair,11.08,11.08,2025-10-28
945431,7420,Andrea Richardson,Budget,pending,ITM002,Mouse,269.38,280.46,2025-10-28
917547,3942,William Odonnell,Premium,other,ITM010,Phone Case,359.9,359.9,2025-10-28
917547,3942,William Odonnell,Premium,other,ITM009,Desk Lamp,21.94,381.84,2025-10-28
917547,3942,William Odonnell,Premium,other,ITM004,Monitor,282.71,664.55,2025-10-28
341631,8572,Jessica Malone,Enterprise,shipped,ITM007,USB Cable,406.82,406.82,2025-10-28
341631,8572,Jessica Malone,Enterprise,shipped,ITM015,SSD,86.23,493.05,2025-10-28
341631,8572,Jessica Malone,Enterprise,shipped,ITM013,Router,495.0,988.05,2025-10-28
281161,5743,Bryan Johnson,Budget,shipped,ITM011,Charger,476.09,476.09,2025-10-28
880181,3717,Alicia Taylor,Enterprise,new,ITM006,Webcam,79.09,79.09,2025-10-28
880181,3717,Alicia Taylor,Enterprise,new,ITM011,Charger,388.8,467.89,2025-10-28
880181,3717,Alicia Taylor,Enterprise,new,ITM005,Headphones,464.22,932.11,2025-10-28
494869,1528,William Benton,Premium,cancelled,ITM014,Hard Drive,479.25,479.25,2025-10-28
985811,4396,Nancy Marshall,Budget,shipped,ITM014,Hard Drive,181.1,181.1,2025-10-28
985811,4396,Nancy Marshall,Budget,shipped,ITM011,Charger,172.2,353.3,2025-10-28
985811,4396,Nancy Marshall,Budget,shipped,ITM005,Headphones,200.7,554.0,2025-10-28
985811,4396,Nancy Marshall,Budget,shipped,ITM010,Phone Case,170.29,724.29,2025-10-28
985811,4396,Nancy Marshall,Budget,shipped,ITM009,Desk Lamp,320.36,1044.65,2025-10-28
442981,4174,Leslie Baker,Standard,other,ITM005,Headphones,28.92,28.92,2025-10-28
442981,4174,Leslie Baker,Standard,other,ITM015,SSD,55.74,84.66,2025-10-28
442981,4174,Leslie Baker,Standard,other,ITM006,Webcam,43.94,128.6,2025-10-28
442981,4174,Leslie Baker,Standard,other,ITM012,Speaker,28.06,156.66,2025-10-28
442981,4174,Leslie Baker,Standard,other,ITM009,Desk Lamp,362.45,519.11,2025-10-28
106862,3592,Melanie Reed,Budget,other,ITM001,Laptop,48.84,48.84,2025-10-28
106862,3592,Melanie Reed,Budget,other,ITM012,Speaker,391.79,440.63,2025-10-28
106862,3592,Melanie Reed,Budget,other,ITM007,USB Cable,285.01,725.64,2025-10-28
106862,3592,Melanie Reed,Budget,other,ITM011,Charger,426.24,1151.88,2025-10-28
106862,3592,Melanie Reed,Budget,other,ITM002,Mouse,199.42,1351.3,2025-10-28
553051,9019,Cindy Pittman,Standard,cancelled,ITM002,Mouse,359.0,359.0,2025-10-28
553051,9019,Cindy Pittman,Standard,cancelled,ITM012,Speaker,283.93,642.93,2025-10-28
553051,9019,Cindy Pittman,Standard,cancelled,ITM011,Charger,332.37,975.3,2025-10-28
680804,4653,Tracy Martin,Premium,shipped,ITM003,Keyboard,243.37,243.37,2025-10-28
617695,5991,Ryan Abbott,Premium,other,ITM013,Router,300.08,300.08,2025-10-28
579394,1176,Krystal Boyle,Standard,new,ITM011,Charger,214.82,214.82,2025-10-28
579394,1176,Krystal Boyle,Standard,new,ITM015,SSD,417.6,632.42,2025-10-28
579394,1176,Krystal Boyle,Standard,new,ITM009,Desk Lamp,237.78,870.2,2025-10-28
579394,1176,Krystal Boyle,Standard,new,ITM005,Headphones,478.65,1348.85,2025-10-28
493826,3440,John Miller,Premium,shipped,ITM006,Webcam,471.86,471.86,2025-10-28
197745,8874,David Walker,Budget,other,ITM011,Charger,261.78,261.78,2025-10-28
197745,8874,David Walker,Budget,other,ITM009,Desk Lamp,179.98,441.76,2025-10-28
197745,8874,David Walker,Budget,other,ITM007,USB Cable,459.79,901.55,2025-10-28
608124,7196,Bryan Wiggins,Premium,new,ITM005,Headphones,97.29,97.29,2025-10-28
608124,7196,Bryan Wiggins,Premium,new,ITM015,SSD,108.85,206.14,2025-10-28
608124,7196,Bryan Wiggins,Premium,new,ITM007,USB Cable,21.94,228.08,2025-10-28
134748,4321,Yesenia Green,Premium,pending,ITM008,Desk Chair,199.52,199.52,2025-10-28
134748,4321,Yesenia Green,Premium,pending,ITM012,Speaker,103.68,303.2,2025-10-28
134748,4321,Yesenia Green,Premium,pending,ITM010,Phone Case,484.42,787.62,2025-10-28
134748,4321,Yesenia Green,Premium,pending,ITM014,Hard Drive,386.66,1174.28,2025-10-28
866950,1118,James Palmer,Standard,other,ITM009,Desk Lamp,287.89,287.89,2025-10-28
866950,1118,James Palmer,Standard,other,ITM008,Desk Chair,290.1,577.99,2025-10-28
866950,1118,James Palmer,Standard,other,ITM004,Monitor,386.8,964.79,2025-10-28
866950,1118,James Palmer,Standard,other,ITM015,SSD,199.66,1164.45,2025-10-28
866950,1118,James Palmer,Standard,other,ITM005,Headphones,438.42,1602.87,2025-10-28
536082,3825,Jason Fox,Standard,other,ITM011,Charger,291.88,291.88,2025-10-28
536082,3825,Jason Fox,Standard,other,ITM008,Desk Chair,286.22,578.1,2025-10-28
536082,3825,Jason Fox,Standard,other,ITM001,Laptop,251.65,829.75,2025-10-28
705928,3896,Andrea King,Standard,pending,ITM006,Webcam,454.39,454.39,2025-10-28
301014,5368,Donald Meyer,Budget,other,ITM005,Headphones,276.09,276.09,2025-10-28
301014,5368,Donald Meyer,Budget,other,ITM007,USB Cable,370.98,647.07,2025-10-28
492760,3738,Arthur Browning,Premium,shipped,ITM004,Monitor,126.78,126.78,2025-10-28
492760,3738,Arthur Browning,Premium,shipped,ITM009,Desk Lamp,462.1,588.88,2025-10-28
492760,3738,Arthur Browning,Premium,shipped,ITM002,Mouse,154.12,743.0,2025-10-28
743591,6732,Mary Black,Enterprise,other,ITM005,Headphones,51.44,51.44,2025-10-28
743591,6732,Mary Black,Enterprise,other,ITM002,Mouse,115.77,167.21,2025-10-28
743591,6732,Mary Black,Enterprise,other,ITM004,Monitor,256.87,424.08,2025-10-28
288190,4164,Thomas Moore,Enterprise,cancelled,ITM014,Hard Drive,434.03,434.03,2025-10-28
288190,4164,Thomas Moore,Enterprise,cancelled,ITM011,Charger,480.88,914.91,2025-10-28
945019,5538,Sean Petersen,Standard,pending,ITM003,Keyboard,157.55,157.55,2025-10-28
945019,5538,Sean Petersen,Standard,pending,ITM004,Monitor,493.43,650.98,2025-10-28
945019,5538,Sean Petersen,Standard,pending,ITM008,Desk Chair,64.12,715.1,2025-10-28
812218,9329,Thomas Sparks,Premium,new,ITM001,Laptop,276.8,276.8,2025-10-28
812218,9329,Thomas Sparks,Premium,new,ITM008,Desk Chair,43.22,320.02,2025-10-28
495599,9401,William Blackburn,Standard,pending,ITM001,Laptop,443.92,443.92,2025-10-28
495599,9401,William Blackburn,Standard,pending,ITM005,Headphones,270.72,714.64,2025-10-28
495599,9401,William Blackburn,Standard,pending,ITM012,Speaker,364.42,1079.06,2025-10-28
480707,9071,Steven Archer,Premium,new,ITM004,Monitor,310.06,310.06,2025-10-28
480707,9071,Steven Archer,Premium,new,ITM013,Router,156.17,466.23,2025-10-28
480707,9071,Steven Archer,Premium,new,ITM011,Charger,192.76,658.99,2025-10-28
611817,2073,Ariel Hood,Standard,other,ITM014,Hard Drive,378.09,378.09,2025-10-28
611817,2073,Ariel Hood,Standard,other,ITM012,Speaker,214.55,592.64,2025-10-28
729336,4347,David Hall,Budget,new,ITM012,Speaker,103.44,103.44,2025-10-28
494047,4814,Nicole Joseph,Premium,new,ITM006,Webcam,367.39,367.39,2025-10-28
494047,4814,Nicole Joseph,Premium,new,ITM004,Monitor,382.81,750.2,2025-10-28
494047,4814,Nicole Joseph,Premium,new,ITM008,Desk Chair,51.22,801.42,2025-10-28
494047,4814,Nicole Joseph,Premium,new,ITM013,Router,216.36,1017.78,2025-10-28
462317,1108,Vanessa Hernandez,Premium,other,ITM008,Desk Chair,59.87,59.87,2025-10-28
462317,1108,Vanessa Hernandez,Premium,other,ITM007,USB Cable,255.24,315.11,2025-10-28
441401,8985,Matthew Valenzuela,Enterprise,new,ITM012,Speaker,75.3,75.3,2025-10-28
441401,8985,Matthew Valenzuela,Enterprise,new,ITM013,Router,224.93,300.23,2025-10-28
441401,8985,Matthew Valenzuela,Enterprise,new,ITM006,Webcam,237.36,537.59,2025-10-28
418333,2416,Allen Beck,Premium,pending,ITM011,Charger,205.04,205.04,2025-10-28
418333,2416,Allen Beck,Premium,pending,ITM008,Desk Chair,284.8,489.84,2025-10-28
418333,2416,Allen Beck,Premium,pending,ITM015,SSD,300.7,790.54,2025-10-28
418333,2416,Allen Beck,Premium,pending,ITM001,Laptop,126.88,917.42,2025-10-28
418333,2416,Allen Beck,Premium,pending,ITM014,Hard Drive,350.19,1267.61,2025-10-28
999537,2076,Jaclyn Arnold,Budget,pending,ITM004,Monitor,135.01,135.01,2025-10-28
281849,8958,Tonya Escobar,Premium,other,ITM008,Desk Chair,134.27,134.27,2025-10-28
281849,8958,Tonya Escobar,Premium,other,ITM015,SSD,389.62,523.89,2025-10-28
281849,8958,Tonya Escobar,Premium,other,ITM005,Headphones,44.0,567.89,2025-10-28
281849,8958,Tonya Escobar,Premium,other,ITM006,Webcam,131.54,699.43,2025-10-28
281849,8958,Tonya Escobar,Premium,other,ITM007,USB Cable,327.34,1026.77,2025-10-28
996785,9210,Dwayne Mason,Enterprise,other,ITM006,Webcam,462.21,462.21,2025-10-28
996785,9210,Dwayne Mason,Enterprise,other,ITM011,Charger,389.93,852.14,2025-10-28
996785,9210,Dwayne Mason,Enterprise,other,ITM002,Mouse,377.94,1230.08,2025-10-28
996785,9210,Dwayne Mason,Enterprise,other,ITM008,Desk Chair,352.56,1582.64,2025-10-28
700910,8903,Carol Lopez,Enterprise,pending,ITM009,Desk Lamp,233.92,233.92,2025-10-28
700910,8903,Carol Lopez,Enterprise,pending,ITM005,Headphones,37.41,271.33,2025-10-28
749506,4728,Molly Williams,Enterprise,new,ITM008,Desk Chair,480.74,480.74,2025-10-28
254666,5985,April Davis,Budget,other,ITM012,Speaker,333.51,333.51,2025-10-28
254666,5985,April Davis,Budget,other,ITM001,Laptop,209.38,542.89,2025-10-28
254666,5985,April Davis,Budget,other,ITM011,Charger,154.48,697.37,2025-10-28
735675,2675,Kenneth Duarte,Enterprise,other,ITM002,Mouse,289.58,289.58,2025-10-28
735675,2675,Kenneth Duarte,Enterprise,other,ITM005,Headphones,325.15,614.73,2025-10-28
735675,2675,Kenneth Duarte,Enterprise,other,ITM014,Hard Drive,277.24,891.97,2025-10-28
735675,2675,Kenneth Duarte,Enterprise,other,ITM013,Router,108.41,1000.38,2025-10-28
882049,1186,William Ramos,Budget,new,ITM007,USB Cable,79.23,79.23,2025-10-28
208859,4375,Nathan Sanders,Standard,cancelled,ITM004,Monitor,485.04,485.04,2025-10-28
208859,4375,Nathan Sanders,Standard,cancelled,ITM003,Keyboard,436.5,921.54,2025-10-28
208859,4375,Nathan Sanders,Standard,cancelled,ITM001,Laptop,278.87,1200.41,2025-10-28
208859,4375,Nathan Sanders,Standard,cancelled,ITM009,Desk Lamp,376.26,1576.67,2025-10-28
208859,4375,Nathan Sanders,Standard,cancelled,ITM008,Desk Chair,66.59,1643.26,2025-10-28
997924,1516,Elizabeth Martin,Enterprise,new,ITM002,Mouse,15.42,15.42,2025-10-28
997924,1516,Elizabeth Martin,Enterprise,new,ITM009,Desk Lamp,472.57,487.99,2025-10-28
997924,1516,Elizabeth Martin,Enterprise,new,ITM011,Charger,105.44,593.43,2025-10-28
997924,1516,Elizabeth Martin,Enterprise,new,ITM012,Speaker,142.6,736.03,2025-10-28
997924,1516,Elizabeth Martin,Enterprise,new,ITM014,Hard Drive,212.09,948.12,2025-10-28
894935,2815,Paige Williams PhD,Standard,new,ITM009,Desk Lamp,475.79,475.79,2025-10-28
