order_id,customer_id,customer_name,customer_segment,order_status,item_id,item_name,item_price,total,ds
248805,6810,Matthew Carpenter,Budget,cancelled,ITM008,Desk Chair,36.26,36.26,2025-10-25
248805,6810,Matthew Carpenter,Budget,cancelled,ITM012,Speaker,247.34,283.6,2025-10-25
248805,6810,Matthew Carpenter,Budget,cancelled,ITM002,Mouse,257.25,540.85,2025-10-25
248805,6810,Matthew Carpenter,Budget,cancelled,ITM005,Headphones,23.06,563.91,2025-10-25
760435,8346,Lori Sanders,Standard,other,ITM004,Monitor,168.52,168.52,2025-10-25
633009,1166,Randall Hanna,Premium,other,ITM005,Headphones,171.2,171.2,2025-10-25
633009,1166,Randall Hanna,Premium,other,ITM010,Phone Case,364.13,535.33,2025-10-25
633009,1166,Randall Hanna,Premium,other,ITM013,Router,474.51,1009.84,2025-10-25
633009,1166,Randall Hanna,Premium,other,ITM001,Laptop,475.49,1485.33,2025-10-25
633009,1166,Randall Hanna,Premium,other,ITM009,Desk Lamp,236.24,1721.57,2025-10-25
945673,4817,Erik Stokes,Budget,new,ITM014,Hard Drive,16.65,16.65,2025-10-25
945673,4817,Erik Stokes,Budget,new,ITM003,Keyboard,272.34,288.99,2025-10-25
945673,4817,Erik Stokes,Budget,new,ITM002,Mouse,342.71,631.7,2025-10-25
945673,4817,Erik Stokes,Budget,new,ITM008,Desk Chair,147.46,779.16,2025-10-25
945673,4817,Erik Stokes,Budget,new,ITM015,SSD,372.0,1151.16,2025-10-25
103608,5837,Christine Berg,Premium,pending,ITM010,Phone Case,417.07,417.07,2025-10-25
776191,6888,Sarah Phillips,Enterprise,new,ITM006,Webcam,378.1,378.1,2025-10-25
776191,6888,Sarah Phillips,Enterprise,new,ITM003,Keyboard,256.57,634.67,2025-10-25
481615,2765,Michael Johns,Standard,pending,ITM002,Mouse,248.39,248.39,2025-10-25
312883,9077,Jennifer Hester,Premium,new,ITM008,Desk Chair,107.22,107.22,2025-10-25
312883,9077,Jennifer Hester,Premium,new,ITM015,SSD,306.31,413.53,2025-10-25
312883,9077,Jennifer Hester,Premium,new,ITM001,Laptop,119.48,533.01,2025-10-25
139922,2679,Shane Ellis,Standard,pending,ITM002,Mouse,65.59,65.59,2025-10-25
963127,8663,Sarah Singh,Standard,pending,ITM006,Webcam,148.96,148.96,2025-10-25
963127,8663,Sarah Singh,Standard,pending,ITM008,Desk Chair,307.27,456.23,2025-10-25
963127,8663,Sarah Singh,Standard,pending,ITM012,Speaker,261.86,718.09,2025-10-25
963127,8663,Sarah Singh,Standard,pending,ITM010,Phone Case,88.44,806.53,2025-10-25
817974,6902,Dawn Marsh,Premium,pending,ITM010,Phone Case,189.51,189.51,2025-10-25
817974,6902,Dawn Marsh,Premium,pending,ITM009,Desk Lamp,413.07,602.58,2025-10-25
817974,6902,Dawn Marsh,Premium,pending,ITM013,Router,317.51,920.09,2025-10-25
597652,9436,Tina Charles,Premium,shipped,ITM011,Charger,492.41,492.41,2025-10-25
597652,9436,Tina Charles,Premium,shipped,ITM007,USB Cable,184.46,676.87,2025-10-25
597652,9436,Tina Charles,Premium,shipped,ITM006,Webcam,110.27,787.14,2025-10-25
276428,9997,Katrina Griffin,Standard,pending,ITM012,Speaker,411.02,411.02,2025-10-25
276428,9997,Katrina Griffin,Standard,pending,ITM003,Keyboard,277.6,688.62,2025-10-25
276428,9997,Katrina Griffin,Standard,pending,ITM007,USB Cable,77.15,765.77,2025-10-25
276428,9997,Katrina Griffin,Standard,pending,ITM005,Headphones,411.78,1177.55,2025-10-25
254150,4399,Jonathan Scott,Budget,other,ITM009,Desk Lamp,184.42,184.42,2025-10-25
254150,4399,Jonathan Scott,Budget,other,ITM008,Desk Chair,455.81,640.23,2025-10-25
254150,4399,Jonathan Scott,Budget,other,ITM005,Headphones,401.62,1041.85,2025-10-25
254150,4399,Jonathan Scott,Budget,other,ITM010,Phone Case,215.96,1257.81,2025-10-25
254150,4399,Jonathan Scott,Budget,other,ITM003,Keyboard,125.11,1382.92,2025-10-25
960410,2686,Courtney Cook,Enterprise,pending,ITM010,Phone Case,299.81,299.81,2025-10-25
960410,2686,Courtney Cook,Enterprise,pending,ITM001,Laptop,329.56,629.37,2025-10-25
960410,2686,Courtney Cook,Enterprise,pending,ITM014,Hard Drive,399.54,1028.91,2025-10-25
960410,2686,Courtney Cook,Enterprise,pending,ITM002,Mouse,92.24,1121.15,2025-10-25
132911,9480,Robert Flores,Budget,shipped,ITM015,SSD,22.58,22.58,2025-10-25
132911,9480,Robert Flores,Budget,shipped,ITM011,Charger,151.94,174.52,2025-10-25
132911,9480,Robert Flores,Budget,shipped,ITM003,Keyboard,68.23,242.75,2025-10-25
132911,9480,Robert Flores,Budget,shipped,ITM001,Laptop,438.34,681.09,2025-10-25
132911,9480,Robert Flores,Budget,shipped,ITM012,Speaker,410.88,1091.97,2025-10-25
870211,1145,Eric Harris,Premium,pending,ITM012,Speaker,476.89,476.89,2025-10-25
509680,2827,Carlos Gray,Standard,shipped,ITM013,Router,49.36,49.36,2025-10-25
509680,2827,Carlos Gray,Standard,shipped,ITM007,USB Cable,43.92,93.28,2025-10-25
245410,1646,Cristina Mueller,Enterprise,cancelled,ITM009,Desk Lamp,196.51,196.51,2025-10-25
245410,1646,Cristina Mueller,Enterprise,cancelled,ITM011,Charger,213.27,409.78,2025-10-25
245410,1646,Cristina Mueller,Enterprise,cancelled,ITM014,Hard Drive,460.0,869.78,2025-10-25
245410,1646,Cristina Mueller,Enterprise,cancelled,ITM004,Monitor,90.16,959.94,2025-10-25
236894,6303,Sarah Howell,Enterprise,pending,ITM012,Speaker,223.98,223.98,2025-10-25
336775,2939,Christopher Mooney,Enterprise,other,ITM010,Phone Case,161.45,161.45,2025-10-25
336775,2939,Christopher Mooney,Enterprise,other,ITM009,Desk Lamp,203.75,365.2,2025-10-25
336775,2939,Christopher Mooney,Enterprise,other,ITM011,Charger,342.8,708.0,2025-10-25
336775,2939,Christopher Mooney,Enterprise,other,ITM005,Headphones,473.16,1181.16,2025-10-25
546239,8109,Tara Ford,Enterprise,pending,ITM006,Webcam,306.54,306.54,2025-10-25
546239,8109,Tara Ford,Enterprise,pending,ITM003,Keyboard,216.0,522.54,2025-10-25
546239,8109,Tara Ford,Enterprise,pending,ITM014,Hard Drive,302.2,824.74,2025-10-25
546239,8109,Tara Ford,Enterprise,pending,ITM002,Mouse,107.79,932.53,2025-10-25
619544,2575,James Palmer,Budget,shipped,ITM007,USB Cable,412.65,412.65,2025-10-25
619544,2575,James Palmer,Budget,shipped,ITM015,SSD,210.35,623.0,2025-10-25
619544,2575,James Palmer,Budget,shipped,ITM012,Speaker,14.95,637.95,2025-10-25
619544,2575,James Palmer,Budget,shipped,ITM009,Desk Lamp,53.14,691.09,2025-10-25
310247,4130,Benjamin Young,Enterprise,new,ITM005,Headphones,152.39,152.39,2025-10-25
310247,4130,Benjamin Young,Enterprise,new,ITM007,USB Cable,35.67,188.06,2025-10-25
310247,4130,Benjamin Young,Enterprise,new,ITM001,Laptop,184.35,372.41,2025-10-25
310247,4130,Benjamin Young,Enterprise,new,ITM002,Mouse,492.57,864.98,2025-10-25
578379,2608,Jonathan Allen,Enterprise,cancelled,ITM007,USB Cable,206.0,206.0,2025-10-25
578379,2608,Jonathan Allen,Enterprise,cancelled,ITM004,Monitor,363.27,569.27,2025-10-25
578379,2608,Jonathan Allen,Enterprise,cancelled,ITM002,Mouse,299.05,868.32,2025-10-25
728781,5501,Anita Brown,Budget,pending,ITM001,Laptop,439.16,439.16,2025-10-25
728781,5501,Anita Brown,Budget,pending,ITM008,Desk Chair,34.83,473.99,2025-10-25
728781,5501,Anita Brown,Budget,pending,ITM005,Headphones,416.69,890.68,2025-10-25
728781,5501,Anita Brown,Budget,pending,ITM011,Charger,50.95,941.63,2025-10-25
728781,5501,Anita Brown,Budget,pending,ITM006,Webcam,122.76,1064.39,2025-10-25
867832,2391,Cody Campbell,Budget,pending,ITM014,Hard Drive,218.45,218.45,2025-10-25
867832,2391,Cody Campbell,Budget,pending,ITM002,Mouse,90.99,309.44,2025-10-25
867832,2391,Cody Campbell,Budget,pending,ITM012,Speaker,175.81,485.25,2025-10-25
867832,2391,Cody Campbell,Budget,pending,ITM009,Desk Lamp,130.88,616.13,2025-10-25
867832,2391,Cody Campbell,Budget,pending,ITM011,Charger,181.0,797.13,2025-10-25
379103,5905,Dana Miller,Budget,new,ITM015,SSD,447.53,447.53,2025-10-25
844213,6593,Mr. Walter Torres,Budget,other,ITM012,Speaker,427.48,427.48,2025-10-25
844213,6593,Mr. Walter Torres,Budget,other,ITM002,Mouse,244.59,672.07,2025-10-25
844213,6593,Mr. Walter Torres,Budget,other,ITM014,Hard Drive,389.18,1061.25,2025-10-25
844213,6593,Mr. Walter Torres,Budget,other,ITM007,USB Cable,15.11,1076.36,2025-10-25
820830,2095,Philip Mcmillan,Budget,other,ITM006,Webcam,97.64,97.64,2025-10-25
820830,2095,Philip Mcmillan,Budget,other,ITM007,USB Cable,483.11,580.75,2025-10-25
820830,2095,Philip Mcmillan,Budget,other,ITM009,Desk Lamp,194.81,775.56,2025-10-25
781677,6709,Travis Gonzales,Standard,new,ITM013,Router,72.06,72.06,2025-10-25
781677,6709,Travis Gonzales,Standard,new,ITM012,Speaker,38.86,110.92,2025-10-25
781677,6709,Travis Gonzales,Standard,new,ITM002,Mouse,61.14,172.06,2025-10-25
781677,6709,Travis Gonzales,Standard,new,ITM001,Laptop,309.76,481.82,2025-10-25
781677,6709,Travis Gonzales,Standard,new,ITM015,SSD,382.11,863.93,2025-10-25
679816,2281,Brian Sanchez,Premium,cancelled,ITM011,Charger,91.15,91.15,2025-10-25
258578,8392,Monica Sloan,Budget,pending,ITM015,SSD,252.97,252.97,2025-10-25
258578,8392,Monica Sloan,Budget,pending,ITM014,Hard Drive,289.17,542.14,2025-10-25
892406,2479,Cole Nielsen,Standard,cancelled,ITM003,Keyboard,294.4,294.4,2025-10-25
209033,2160,Mark Ford,Standard,new,ITM003,Keyboard,413.03,413.03,2025-10-25
209033,2160,Mark Ford,Standard,new,ITM001,Laptop,134.03,547.06,2025-10-25
634756,2605,Taylor Lowe DDS,Standard,shipped,ITM011,Charger,298.2,298.2,2025-10-25
634756,2605,Taylor Lowe DDS,Standard,shipped,ITM003,Keyboard,385.81,684.01,2025-10-25
634756,2605,Taylor Lowe DDS,Standard,shipped,ITM009,Desk Lamp,273.96,957.97,2025-10-25
634756,2605,Taylor Lowe DDS,Standard,shipped,ITM010,Phone Case,347.33,1305.3,2025-10-25
634756,2605,Taylor Lowe DDS,Standard,shipped,ITM008,Desk Chair,217.64,1522.94,2025-10-25
917184,4961,Nicholas Valdez,Enterprise,shipped,ITM010,Phone Case,295.01,295.01,2025-10-25
917184,4961,Nicholas Valdez,Enterprise,shipped,ITM001,Laptop,495.34,790.35,2025-10-25
917184,4961,Nicholas Valdez,Enterprise,shipped,ITM004,Monitor,88.03,878.38,2025-10-25
917184,4961,Nicholas Valdez,Enterprise,shipped,ITM011,Charger,58.32,936.7,2025-10-25
104874,9243,Joshua Snyder,Budget,new,ITM011,Charger,427.93,427.93,2025-10-25
104874,9243,Joshua Snyder,Budget,new,ITM007,USB Cable,234.49,662.42,2025-10-25
104874,9243,Joshua Snyder,Budget,new,ITM002,Mouse,413.04,1075.46,2025-10-25
104874,9243,Joshua Snyder,Budget,new,ITM012,Speaker,25.63,1101.09,2025-10-25
104874,9243,Joshua Snyder,Budget,new,ITM010,Phone Case,279.49,1380.58,2025-10-25
277939,4470,Joseph Manning,Premium,pending,ITM005,Headphones,34.46,34.46,2025-10-25
277939,4470,Joseph Manning,Premium,pending,ITM002,Mouse,305.85,340.31,2025-10-25
952741,6533,Christopher Simon II,Standard,cancelled,ITM015,SSD,163.91,163.91,2025-10-25
699747,2480,Michael Gray,Budget,cancelled,ITM009,Desk Lamp,461.92,461.92,2025-10-25
699747,2480,Michael Gray,Budget,cancelled,ITM001,Laptop,28.27,490.19,2025-10-25
699747,2480,Michael Gray,Budget,cancelled,ITM002,Mouse,158.3,648.49,2025-10-25
532592,1245,Kathy Hart,Budget,new,ITM014,Hard Drive,169.84,169.84,2025-10-25
532592,1245,Kathy Hart,Budget,new,ITM008,Desk Chair,402.98,572.82,2025-10-25
532592,1245,Kathy Hart,Budget,new,ITM011,Charger,377.7,950.52,2025-10-25
532592,1245,Kathy Hart,Budget,new,ITM010,Phone Case,314.48,1265.0,2025-10-25
362426,2906,Kimberly Key,Budget,shipped,ITM003,Keyboard,80.57,80.57,2025-10-25
482646,8708,Marc Martinez,Enterprise,other,ITM008,Desk Chair,402.15,402.15,2025-10-25
482646,8708,Marc Martinez,Enterprise,other,ITM001,Laptop,145.19,547.34,2025-10-25
482646,8708,Marc Martinez,Enterprise,other,ITM015,SSD,397.13,944.47,2025-10-25
531502,6049,Tara May,Budget,other,ITM004,Monitor,250.99,250.99,2025-10-25
531502,6049,Tara May,Budget,other,ITM003,Keyboard,41.84,292.83,2025-10-25
531502,6049,Tara May,Budget,other,ITM002,Mouse,290.13,582.96,2025-10-25
531502,6049,Tara May,Budget,other,ITM007,USB Cable,284.3,867.26,2025-10-25
531502,6049,Tara May,Budget,other,ITM005,Headphones,63.61,930.87,2025-10-25
878431,6427,Ashley Moore,Premium,cancelled,ITM012,Speaker,108.71,108.71,2025-10-25
481287,4147,Ryan Scott,Premium,new,ITM014,Hard Drive,120.25,120.25,2025-10-25
481287,4147,Ryan Scott,Premium,new,ITM013,Router,73.64,193.89,2025-10-25
481287,4147,Ryan Scott,Premium,new,ITM007,USB Cable,430.89,624.78,2025-10-25
481287,4147,Ryan Scott,Premium,new,ITM006,Webcam,227.71,852.49,2025-10-25
853559,1432,Angela Welch,Budget,pending,ITM004,Monitor,46.93,46.93,2025-10-25
194489,3432,Emily Garcia,Budget,shipped,ITM003,Keyboard,340.42,340.42,2025-10-25
194489,3432,Emily Garcia,Budget,shipped,ITM001,Laptop,234.95,575.37,2025-10-25
194489,3432,Emily Garcia,Budget,shipped,ITM005,Headphones,238.43,813.8,2025-10-25
194489,3432,Emily Garcia,Budget,shipped,ITM009,Desk Lamp,133.55,947.35,2025-10-25
194489,3432,Emily Garcia,Budget,shipped,ITM011,Charger,388.44,1335.79,2025-10-25
644362,7355,Denise Watson,Enterprise,new,ITM003,Keyboard,227.54,227.54,2025-10-25
644362,7355,Denise Watson,Enterprise,new,ITM008,Desk Chair,180.23,407.77,2025-10-25
644362,7355,Denise Watson,Enterprise,new,ITM014,Hard Drive,282.82,690.59,2025-10-25
644362,7355,Denise Watson,Enterprise,new,ITM010,Phone Case,244.79,935.38,2025-10-25
713454,2388,Gregory Brooks,Premium,pending,ITM001,Laptop,87.51,87.51,2025-10-25
713454,2388,Gregory Brooks,Premium,pending,ITM013,Router,29.38,116.89,2025-10-25
713454,2388,Gregory Brooks,Premium,pending,ITM007,USB Cable,494.63,611.52,2025-10-25
713454,2388,Gregory Brooks,Premium,pending,ITM012,Speaker,262.82,874.34,2025-10-25
713454,2388,Gregory Brooks,Premium,pending,ITM005,Headphones,361.3,1235.64,2025-10-25
166617,5742,Laura Morgan,Budget,new,ITM008,Desk Chair,122.82,122.82,2025-10-25
245064,1530,Jonathan Cruz,Budget,shipped,ITM004,Monitor,382.39,382.39,2025-10-25
245064,1530,Jonathan Cruz,Budget,shipped,ITM005,Headphones,439.46,821.85,2025-10-25
245064,1530,Jonathan Cruz,Budget,shipped,ITM003,Keyboard,185.15,1007.0,2025-10-25
245064,1530,Jonathan Cruz,Budget,shipped,ITM014,Hard Drive,48.53,1055.53,2025-10-25
855200,6167,Heidi Jones,Premium,pending,ITM010,Phone Case,27.95,27.95,2025-10-25
855200,6167,Heidi Jones,Premium,pending,ITM002,Mouse,494.46,522.41,2025-10-25
855200,6167,Heidi Jones,Premium,pending,ITM004,Monitor,95.99,618.4,2025-10-25
855200,6167,Heidi Jones,Premium,pending,ITM014,Hard Drive,376.33,994.73,2025-10-25
855200,6167,Heidi Jones,Premium,pending,ITM009,Desk Lamp,23.29,1018.02,2025-10-25
557594,3104,Cheryl Campos,Enterprise,pending,ITM007,USB Cable,197.24,197.24,2025-10-25
557594,3104,Cheryl Campos,Enterprise,pending,ITM001,Laptop,95.94,293.18,2025-10-25
557594,3104,Cheryl Campos,Enterprise,pending,ITM011,Charger,478.05,771.23,2025-10-25
557594,3104,Cheryl Campos,Enterprise,pending,ITM005,Headphones,190.36,961.59,2025-10-25
557594,3104,Cheryl Campos,Enterprise,pending,ITM010,Phone Case,203.73,1165.32,2025-10-25
226054,3022,Shawn Watson,Budget,shipped,ITM006,Webcam,163.22,163.22,2025-10-25
966644,2873,Willie Kemp,Enterprise,shipped,ITM009,Desk Lamp,274.41,274.41,2025-10-25
966644,2873,Willie Kemp,Enterprise,shipped,ITM006,Webcam,466.21,740.62,2025-10-25
996888,3746,Danielle Smith,Premium,shipped,ITM010,Phone Case,230.31,230.31,2025-10-25
996888,3746,Danielle Smith,Premium,shipped,ITM012,Speaker,475.19,705.5,2025-10-25
996888,3746,Danielle Smith,Premium,shipped,ITM003,Keyboard,345.23,1050.73,2025-10-25
996888,3746,Danielle Smith,Premium,shipped,ITM001,Laptop,363.45,1414.18,2025-10-25
983143,8171,Michael Robbins,Standard,cancelled,ITM015,SSD,267.64,267.64,2025-10-25
983143,8171,Michael Robbins,Standard,cancelled,ITM010,Phone Case,35.53,303.17,2025-10-25
983143,8171,Michael Robbins,Standard,cancelled,ITM012,Speaker,81.92,385.09,2025-10-25
427678,6170,Dr. Paul Torres,Premium,shipped,ITM007,USB Cable,228.29,228.29,2025-10-25
883670,7814,Amanda Hall,Standard,other,ITM001,Laptop,180.75,180.75,2025-10-25
883670,7814,Amanda Hall,Standard,other,ITM015,SSD,188.01,368.76,2025-10-25
883670,7814,Amanda Hall,Standard,other,ITM011,Charger,296.99,665.75,2025-10-25
883670,7814,Amanda Hall,Standard,other,ITM002,Mouse,149.17,814.92,2025-10-25
517795,9457,Angel Perez,Standard,shipped,ITM008,Desk Chair,414.74,414.74,2025-10-25
517795,9457,Angel Perez,Standard,shipped,ITM006,Webcam,496.16,910.9,2025-10-25
517795,9457,Angel Perez,Standard,shipped,ITM004,Monitor,404.04,1314.94,2025-10-25
873530,1091,Vanessa Anthony,Premium,pending,ITM007,USB Cable,397.92,397.92,2025-10-25
873530,1091,Vanessa Anthony,Premium,pending,ITM008,Desk Chair,46.27,444.19,2025-10-25
957770,9239,Brian Mitchell,Budget,pending,ITM010,Phone Case,159.22,159.22,2025-10-25
923159,4345,Francisco Kelly,Standard,shipped,ITM005,Headphones,294.67,294.67,2025-10-25
923159,4345,Francisco Kelly,Standard,shipped,ITM002,Mouse,246.25,540.92,2025-10-25
923159,4345,Francisco Kelly,Standard,shipped,ITM011,Charger,112.69,653.61,2025-10-25
567301,3431,Adam Nichols,Enterprise,other,ITM010,Phone Case,26.2,26.2,2025-10-25
567301,3431,Adam Nichols,Enterprise,other,ITM007,USB Cable,11.54,37.74,2025-10-25
567301,3431,Adam Nichols,Enterprise,other,ITM005,Headphones,118.37,156.11,2025-10-25
931524,8080,David Mccoy,Premium,other,ITM003,Keyboard,386.33,386.33,2025-10-25
337129,3110,Kenneth Wilson,Enterprise,shipped,ITM003,Keyboard,343.17,343.17,2025-10-25
337129,3110,Kenneth Wilson,Enterprise,shipped,ITM012,Speaker,19.22,362.39,2025-10-25
117470,7777,Barbara Mcdonald,Enterprise,other,ITM008,Desk Chair,409.88,409.88,2025-10-25
117470,7777,Barbara Mcdonald,Enterprise,other,ITM007,USB Cable,187.59,597.47,2025-10-25
117470,7777,Barbara Mcdonald,Enterprise,other,ITM004,Monitor,144.3,741.77,2025-10-25
117470,7777,Barbara Mcdonald,Enterprise,other,ITM003,Keyboard,415.02,1156.79,2025-10-25
117470,7777,Barbara Mcdonald,Enterprise,other,ITM011,Charger,182.13,1338.92,2025-10-25
234244,2098,Diana Lynn,Enterprise,other,ITM010,Phone Case,485.1,485.1,2025-10-25
549898,8623,Lori Lyons,Budget,cancelled,ITM013,Router,27.18,27.18,2025-10-25
549898,8623,Lori Lyons,Budget,cancelled,ITM009,Desk Lamp,358.44,385.62,2025-10-25
549898,8623,Lori Lyons,Budget,cancelled,ITM011,Charger,200.91,586.53,2025-10-25
549898,8623,Lori Lyons,Budget,cancelled,ITM007,USB Cable,377.82,964.35,2025-10-25
549898,8623,Lori Lyons,Budget,cancelled,ITM012,Speaker,288.6,1252.95,2025-10-25
135437,1620,Haley Maxwell,Enterprise,other,ITM010,Phone Case,377.23,377.23,2025-10-25
135437,1620,Haley Maxwell,Enterprise,other,ITM003,Keyboard,146.68,523.91,2025-10-25
135437,1620,Haley Maxwell,Enterprise,other,ITM013,Router,37.68,561.59,2025-10-25
571654,6344,Sean Lam,Budget,pending,ITM011,Charger,308.56,308.56,2025-10-25
571654,6344,Sean Lam,Budget,pending,ITM006,Webcam,277.9,586.46,2025-10-25
571654,6344,Sean Lam,Budget,pending,ITM014,Hard Drive,240.59,827.05,2025-10-25
785487,7490,Melissa Gibson,Enterprise,shipped,ITM001,Laptop,60.84,60.84,2025-10-25
785487,7490,Melissa Gibson,Enterprise,shipped,ITM006,Webcam,381.06,441.9,2025-10-25
500871,8040,Gregory Davidson,Premium,other,ITM013,Router,24.9,24.9,2025-10-25
771852,5957,Drew Hobbs,Budget,shipped,ITM014,Hard Drive,322.21,322.21,2025-10-25
771852,5957,Drew Hobbs,Budget,shipped,ITM011,Charger,255.53,577.74,2025-10-25
188222,8912,Anthony Evans,Enterprise,pending,ITM001,Laptop,316.89,316.89,2025-10-25
188222,8912,Anthony Evans,Enterprise,pending,ITM010,Phone Case,53.92,370.81,2025-10-25
702097,6759,Timothy Ali,Premium,new,ITM001,Laptop,208.76,208.76,2025-10-25
702097,6759,Timothy Ali,Premium,new,ITM004,Monitor,353.23,561.99,2025-10-25
702097,6759,Timothy Ali,Premium,new,ITM002,Mouse,210.8,772.79,2025-10-25
793991,2942,Isaiah Rice,Standard,shipped,ITM002,Mouse,137.76,137.76,2025-10-25
793991,2942,Isaiah Rice,Standard,shipped,ITM006,Webcam,293.58,431.34,2025-10-25
275584,5984,Bruce Thompson,Budget,new,ITM012,Speaker,496.35,496.35,2025-10-25
664375,1619,Catherine Knight,Standard,cancelled,ITM014,Hard Drive,206.31,206.31,2025-10-25
447745,2820,Sheila Nelson,Premium,new,ITM012,Speaker,353.01,353.01,2025-10-25
447745,2820,Sheila Nelson,Premium,new,ITM003,Keyboard,407.65,760.66,2025-10-25
